_id,type,file_url,yoruba_text,audio_gender,source,file_type,file_size,english_text,duration,translation_verified,uploaded_by
67387c1c45317b996fc3f260,annotations,,Àbéòkúta ni Pópóọlá wà tẹ̀lẹ̀ kí wọ́n tí wá gbé e wá sí Morèmi ní Ifẹ̀ níbi tí ó ti jẹ́ ọ̀gá àwọn ọlọ́pàá ibẹ̀.,,Bible,text,,Popoola was previously in Abeokuta before he was brought to Moremi in Ife where he was the chief of the police there.,,True,Alaran
67387c1c45317b996fc3f263,annotations,,Inú wa dùn pé àwọn arákùnrin àti arábìnrin wa máa lo Bíbélì yìí láti sọ Ọ̀rọ̀ Ọlọ́run fún ọ̀pọ̀ èèyàn lédè Kwanyama.,,Bible,text,,We are joyful knowing our brothers and sisters will use this Bible to share Gods Word with many in the Kwanyama-language field.,,True,Alaran
67387c1c45317b996fc3f26d,annotations,,"Ẹ ṣàyẹ̀wò àwọn ilé gogoro rẹ̀ tó láàbò, Kí ẹ lè ròyìn rẹ̀ fún ìran ọjọ́ iwájú.",,Bible,text,,"Inspect its fortified towers, So that you may tell about it to future generations.",,True,Alaran
67387c1c45317b996fc3f26f,annotations,,"Ìwà tí ó dùn mọ́ni ti playing mas' àti jíjó sí orin ni wípé ní bákan, àwọn èèyàn máa ń ju ọwọ́ sí òkè, pẹ̀lú ohunkóhun tí wọ́n bá mú ní ọwọ́, títì kan ohun-mímu àti aṣọ inujú.",,Bible,text,,"The interesting behavior of playing mas' and dancing to the music is that sometimes, people throw their hands up, with whatever they hold in their hands, such as drinks and clothes.",,True,Alaran
67387c1c45317b996fc3f272,annotations,,"Nígbà tí pátákò àwọn akọ ẹṣin rẹ̀ bá ń kilẹ̀, Tí kẹ̀kẹ́ ogun rẹ̀ ń dún Tí àgbá kẹ̀kẹ́ rẹ̀ ń rọ́ gìrìgìrì, Àwọn bàbá kò tiẹ̀ ní bojú wẹ̀yìn wo àwọn ọmọ wọn, Nítorí ọwọ́ wọn ti rọ.",,Bible,text,,"At the sound of the pounding hooves of his stallions, At the rattling of his war chariots And the rumbling of his wheels, Fathers will not even turn around for their sons, For their hands fall limp.",,True,Alaran
67387c1c45317b996fc3f27f,annotations,,"Ní báyìí, àwọn òṣìṣẹ́ ìlera tí wọ́n máa lo àìmọye ọjọ́ láti ṣe àpapọ̀ àti láti ṣèto ìjábọ̀ olóṣù mẹ́ta-mẹ́ta ń ṣe ìjábọ̀ kan náà láàárín ìṣẹ́jú díẹ̀, àwọn àgbà-ọ̀jẹ̀ oníṣẹ́-ìlera káàkiri àgbáyé ti ń wá sí orílẹ̀-ède Malawi láti kọ́ nípa bí a ṣe ṣe é.",,Bible,text,,"Now, health care workers who used to spend days to tally and prepare quarterly reports are producing the same reports within minutes, and health care experts from all over the world are now coming to Malawi to learn how we did it.",,True,Alaran
67387c1c45317b996fc3f283,annotations,,"Ọ̀rọ̀ Jèhófà sí Hósíà ọmọ Béérì, nígbà ayé Ùsáyà, Jótámù, Áhásì àti Hẹsikáyà, àwọn ọba Júdà àti nígbà ayé Jèróbóámù ọmọ Jóáṣì, ọba Ísírẹ́lì.",,Bible,text,,"The word of Jehovah that came to Ho·seʹa the son of Be·eʹri in the days of Uz·ziʹah, Joʹtham, Aʹhaz, and Hez·e·kiʹah, kings of Judah, and in the days of Jer·o·boʹam son of Joʹash, the king of Israel.",,True,Alaran
67387c1c45317b996fc3f286,annotations,,​Sáàmù 34:​8.,,Bible,text,,Psalm 34:8.,,True,Alaran
67387c1c45317b996fc3f2a9,annotations,,"Torí gbogbo wọn fi síbẹ̀ látinú àjẹṣẹ́kù wọn, àmọ́ òun, láìka pé kò ní lọ́wọ́, ó fi gbogbo ohun tó ní síbẹ̀, gbogbo ohun tó ní láti gbé ẹ̀mí rẹ̀ ró.",,Bible,text,,"For they all put in out of their surplus, but she, out of her want, put in everything she had, all she had to live on.",,True,Alaran
67387c1c45317b996fc3f2ac,annotations,,Kíka Bíbélì náà ràn mí lọ́wọ́.,,Bible,text,,Bible reading also assisted me.,,True,Alaran
67387c1c45317b996fc3f2b3,annotations,,"Bí ọ̀ràn-án bá ṣú òkùnkùn, à bẹ̀ ẹ́ wò lábẹ́.",,Bible,text,,"If a matter is dark, one peeps at it under cover.",,True,Alaran
67387c1c45317b996fc3f2c2,annotations,,"Ilé táwọn míṣọ́nnárì ń gbé tẹ́lẹ̀ la sọ di ibi tí wọ́n á ti máa fọṣọ, ilé ìdáná àti ilé ìjẹun.",,Bible,text,,"Ilé táwọn míṣọ́nnárì ń gbé tẹ́lẹ̀ la sọ di ibi tí wọ́n á ti máa fọṣọ, ilé ìdáná àti ilé ìjẹun.",,True,Alaran
67387c1c45317b996fc3f2c6,annotations,,Má ṣe jẹ́ ohun ẹ̀rù fún mi.,,Bible,text,,Do not be a cause of terror to me.,,True,Alaran
67387c1c45317b996fc3f2fc,annotations,,"Bí Ísírẹ́lì ṣe gba gbogbo àwọn ìlú yìí nìyẹn, wọ́n wá ń gbé ní gbogbo ìlú àwọn Ámórì, ní Hẹ́ṣíbónì àti gbogbo àrọko rẹ̀.",,Bible,text,,"So Israel took all these cities, and they began dwelling in all the cities of the Amʹor·ites, in Heshʹbon and all its dependent towns.",,True,Alaran
67387c1c45317b996fc3f2ee,annotations,,Ìgbà tí ara rẹ̀ balẹ̀ diẹ̀ tí ó sùń lọ ni èmí náà tó sùn.,,Bible,text,,"When he calmed down a bit and went to sleep, I fell asleep.",,True,Alaran
67387c1c45317b996fc3f2f5,annotations,,"Ṣé ẹ̀mí ò ṣe pàtàkì ju oúnjẹ lọ ni, tí ara sì ṣe pàtàkì ju aṣọ lọ.",,Bible,text,,Does not life mean more than food and the body than clothing.,,True,Alaran
67387c1c45317b996fc3f2fa,annotations,,Ìgbín ìbá má mọ̀ ọ́n jẹ̀ kò tó okòó.,,Bible,text,,Had the snail been careless in its foraging it would not have grown large enough to be worth twenty cowries.,,True,Alaran
67387c1c45317b996fc3f2fe,annotations,,Ó jẹ́ ohun ìbànújẹ́ wípé kò sí ẹni tí ó fura sí irú ìgbé ayé ìjìyà àwọn àgbàlagbà méjì.,,Bible,text,,It is sad that no one suspects such a life of suffering of two adults.,,True,Alaran
67387c1c45317b996fc3f310,annotations,,"Bẹ́ẹ̀ sì ni, Ó tún gba ife ẹ̀yẹ ìdíje Serie A mẹ́ta pẹ̀lú ikọ̀ agbábọ́ọ̀lù Inter Milan, tí ó sì tún tukọ̀ agbábọ́ọ̀lù Fiorentina àti   Lazio.",,Bible,text,,"He also won three Serie A titles with Inter Milan and Italian Cups with Inter, Fiorentina and Lazio.",,True,Alaran
67387c1c45317b996fc3f336,annotations,,Emir náà tún tẹ̀síwájú pé ìgbésẹ̀ tí ìjọba gbé láti ti ààlà orílẹ̀ èdè yìí pa yóò jẹ́ kí ìdàgbàsókè bá ètò ọrọ̀ ajé orílẹ̀ èdè yìí.,,Bible,text,,Healthy Growth The Traditional ruler disclosed that the policy on border closure is for the healthy growth of the Nigerian economy and advised that traditional leaders should always be involved in decision making process as well.,,True,Alaran
67387c1c45317b996fc3f36f,annotations,,"Kí ó fi òdodo gba ẹjọ́ àwọn èèyàn rẹ rò, Kí ó sì ṣe ìdájọ́ òdodo fún àwọn aláìní.",,Bible,text,,"May he plead the cause of your people with righteousness, And of your lowly ones with justice.",,True,Alaran
67387c1c45317b996fc3f395,annotations,,Ẹ yin Jáà.,,Bible,text,,Praise Jah.,,True,Alaran
67387c1c45317b996fc3f3a0,annotations,,"Ohun tí Jèhófà sọ nìyí, Nítorí ìdìtẹ̀ mẹ́ta Édómù àti nítorí mẹ́rin, mi ò ní yí ọwọ́ mi pa dà, Nítorí ó fi idà lépa arákùnrin rẹ̀, Àti nítorí pé ó kọ̀ láti ṣàánú rẹ̀; Ó ń fi ìbínú rẹ̀ fà wọ́n ya láìdáwọ́ dúró, Kò sì yéé bínú sí wọn.",,Bible,text,,"This is what Jehovah says, For three revolts of Eʹdom, and for four, I will not reverse it, Because he pursued his own brother with the sword, And because he refused to show mercy; In his anger he keeps tearing them apart relentlessly, And he remains furious with them continually.",,True,Alaran
67387c1c45317b996fc3f3de,annotations,,"Torí náà, wàá fún Moreṣeti-gátì ní ẹ̀bùn ìdágbére.",,Bible,text,,So you will give parting gifts to Moʹresh·eth-gath.,,True,Alaran
67387c1c45317b996fc3f3e7,annotations,,"Lọ́jọ́ kan tí Ẹlikénà rúbọ, ó pín lára ẹran tó fi rúbọ fún Pẹ̀nínà ìyàwó rẹ̀ àti gbogbo ọmọkùnrin rẹ̀ àti ọmọbìnrin rẹ̀.",,Bible,text,,"One day when El·kaʹnah offered a sacrifice, he gave portions to his wife Pe·ninʹnah as well as to all her sons and her daughters.",,True,Alaran
67387c1c45317b996fc3f3f2,annotations,,Ó dá a lóhùn pé: Ṣé kí n má sọ ohun tí Jèhófà bá fi sí mi lẹ́nu ni.,,Bible,text,,He answered: Must I not speak whatever Jehovah puts in my mouth.,,True,Alaran
67387c1c45317b996fc3f42e,annotations,,"Pẹ̀lú àbá àwọn ìjọba láti ṣe àfikún ìṣúná owó, àti mímú kí ìrànlọ́wọ́ ó kárí, ìwádìíi wa fi hàn pé àwọn ìdánimọ̀ abẹ́rọ-ayárabíàṣá-ṣiṣẹ́ wọ̀nyí kòì tíì dé apá ọ̀dọ̀ ọ̀pọ̀ àwọn èèyàn ní ìgbèríko níbi tí wọ́n ti nílò ìrànwọ́.",,Bible,text,,"Despite the governments goals of financial inclusion and aid distribution, our research shows that these IDs have not reached many people in rural areas in need of aid.",,True,Alaran
67387c1c45317b996fc3f43f,annotations,,"Dáfídì béèrè lọ́wọ́ ọ̀dọ́kùnrin tó wá ròyìn fún un pé: Ibo lo ti wá? Ó sọ pé: Ọmọ Ámálékì ni bàbá mi, àjèjì ni nílẹ̀ Ísírẹ́lì.",,Bible,text,,"David asked the young man who brought him the news: Where are you from? He said: I am the son of a foreign resident, an A·malʹek·ite.",,True,Alaran
67387c1c45317b996fc3f44e,annotations,,West Brom àti Alan Pardew fẹnu kò láti fòpin sí ìbaṣepọ̀ wọn.,,Bible,text,,West Brom and Alan Pardew part ways by mutual consent.,,True,Alaran
67387c1c45317b996fc3f35f,annotations,,"Ó ti tó ìgbà díẹ̀ kan tí ó ti ń ṣiṣẹ́ pẹ̀lú ìyàwó rẹ̀ àti olùdásọ́rọ̀ òṣèlú tí ó gbajúmọ̀ n nì, Naky Soto, tí wọn sì ń ṣe ìgbéjáde àwọn fídíò àti ètò Ìgbóhùnsáfẹ́fẹ́ lórí ayélujára èyí tí ó dá lórí ìṣèlú àti ẹ̀tọ́ ọmọ ènìyàn ní Venezuela.",,Bible,text,,"For some time he has been working with his wife and famous political speaker, Naky Soto, and they are producing videos and radio programs on the Internet which are based on politics and human rights in Venezuela.",,True,Alaran
67387c1c45317b996fc3f371,annotations,,"Tí o bá rin inú iná kọjá, kò ní jó ọ, Ọwọ́ iná ò sì ní rà ọ́.",,Bible,text,,"When you walk through the fire, you will not be scorched, Nor will the flame singe you.",,True,Alaran
67387c1c45317b996fc3f3d0,annotations,,"Bí wọ́n bá ti rọ́nà wọlé, ọ̀pọ̀ ìgbà ni wọn máa ń na ìbọn sí àwọn ará wa títí kan àwọn àgbàlagbà àti àwọn ọmọdé bí i pé ògbólógbòó ọ̀daràn ni wọ́n wá mú.",,Bible,text,,"Once inside the home, agents have at times pointed guns in the faces of Witnesses, including children and the elderly, as if they are hardened and dangerous criminals.",,True,Alaran
67387c1c45317b996fc3f450,annotations,,Èlùbọ́ lo wáá rà; ọmọ ẹrán ṣe dénú igbá.,,Bible,text,,You came to buy yam-flour; how did a kid find its way into your calabash.,,True,Alaran
67387c1c45317b996fc3f37d,annotations,,Ikọ̀ Nàìjííríà ń kópa ribiribi nínú ìdíje Commonwealth games tó ń lọ lọ́wọ́ lórílẹ̀-èdè Australia.,,Bible,text,,Nigerias gold rush at the ongoing commonwealth games is well and truly on with the para powerlifters leading the charge.,,True,Alaran
67387c1c45317b996fc3f451,annotations,,"Ó sọ fún wọn pé: Èlíjà máa kọ́kọ́ wá, ó sì máa mú ohun gbogbo pa dà sí bó ṣe yẹ; àmọ́ kí wá nìdí tí a fi kọ ọ́ nípa Ọmọ èèyàn pé ó gbọ́dọ̀ jìyà púpọ̀, kí wọ́n sì kàn án lábùkù.",,Bible,text,,He said to them: E·liʹjah does come first and restore all things; but how is it that it is written about the Son of man that he must undergo many sufferings and be treated with contempt.,,True,Alaran
67387c1c45317b996fc3f458,annotations,,"Á máa na ọwọ́ rẹ̀ jáde sí àwọn ilẹ̀ náà; ní ti ilẹ̀ Íjíbítì, kò ní yè bọ́.",,Bible,text,,"And he will keep thrusting out his hand against the lands; and as regards the land of Egypt, she will not escape.",,True,Alaran
67387c1c45317b996fc3f460,annotations,,Ìdánwò egbògi kì í ṣe èyí tí ó dá lórí ìṣẹ̀lẹ̀-àtẹ̀yìnwá nípa ti ẹlẹ́yàmẹyà àti ìfipámúnisìn nìkan   bákan náà ni ó ń ṣe okùnfàa ìṣòro àìfọkàn tán láàárín àwọn aṣojú ètò ìlera àti ará ìlú.,,Bible,text,,Medical testing is not only based on a history of racism and oppression   it also creates a problem of distrust between health officials and the public.,,True,Alaran
67387c1c45317b996fc3f378,annotations,,"Ṣùgbọ́n, mí ò rò pé mo ti rí ojú yìí rí.",,Bible,text,,"But, I don't think I have seen these faces before.",,True,Alaran
67387c1c45317b996fc3f3a1,annotations,,Ojú pọ́n koko má fọ̀ọ́; ọ̀gẹ̀dẹ̀ pọ́n koko má rọ̀; ọ̀rán fini dùgbẹ̀-dùgbẹ̀ yunni nù; ọ̀ràn tí ń finni ò leè pani.,,Bible,text,,The eyes go red but do not go blind; the banana goes brilliant yellow but does not rot; a problem rattles one to one's foundations and lets one go; a problem that rattles one will not kill one.,,True,Alaran
67387c1c45317b996fc3f3b0,annotations,,"Yàtọ̀ síyẹn, ọ̀pọ̀ àwọn tó ní àrùn rọpárọsẹ̀ àti àwọn tó yarọ rí ìwòsàn.",,Bible,text,,"Moreover, many who were paralyzed and lame were cured.",,True,Alaran
67387c1c45317b996fc3f3c6,annotations,,"Ẹ̀yin ni mò ń pè, ẹ̀yin èèyàn; Gbogbo yín ni mò ń ké sí.",,Bible,text,,"To you, O people, I am calling; I raise my voice to everyone.",,True,Alaran
67387c1c45317b996fc3f3d1,annotations,,Òkúta ńlá kan wà ní ẹnu kànga náà.,,Bible,text,,There was a large stone over the mouth of the well.,,True,Alaran
67387c1c45317b996fc3f467,annotations,,Ẹ̀ẹ̀marùn-ún ni a ó ṣe é.,,Bible,text,,Then we'll do it like five sets.,,True,Alaran
67387c1c45317b996fc3f32b,annotations,,Ẹ̀ẹ̀kan lọ́sẹ̀ ni wọ́n fàyè gbà á láti fi omi tó ń lọ́ wọ́ọ́rọ́ wẹ̀ fún ìṣẹ́jú mẹ́ẹ̀ẹ́dógún.,,Bible,text,,He is only allowed to take a shower with hot water once a week for 15 minutes.,,True,Alaran
67387c1c45317b996fc3f369,annotations,,Ṣé ìka tó tọ́ la fi í remú.,,Bible,text,,Is it the right finger to worry about.,,True,Alaran
67387c1c45317b996fc3f373,annotations,,Nítorí gbogbo àwọn tí ẹ̀mí Ọlọ́run ń darí ni ọmọ Ọlọ́run lóòótọ́.,,Bible,text,,For all who are led by Gods spirit are indeed Gods sons.,,True,Alaran
67387c1c45317b996fc3f39f,annotations,,"Torí ẹ̀jẹ̀ ti sọ àtẹ́lẹwọ́ yín di eléèérí, Ẹ̀ṣẹ̀ sì ti sọ ìka yín di eléèérí.",,Bible,text,,For your palms are polluted with blood And your fingers with error.,,True,Alaran
67387c1c45317b996fc3f417,annotations,,"Nígbà tí mò ń dàgbà ní orílẹ̀-ède North Korea, a nígbàgbọ́ lódodo wí pé adarí wa ọ̀wọ́n jẹ́ òòṣà tó lágbára tó lè mọ èro ọkàn wa.",,Bible,text,,"Growing up in North Korea, we truly believed that our Dear Leader is an almighty god who can even read my thoughts.",,True,Alaran
67387c1c45317b996fc3f44a,annotations,,"Jèhófà jẹ́ olódodo, èmi ni mo ṣàìgbọràn sí àṣẹ rẹ̀.",,Bible,text,,"Jehovah is righteous, for it is against his commands that I have rebelled.",,True,Alaran
67387c1c45317b996fc3f453,annotations,,Oníwà ipá máa ń tan ọmọnìkejì rẹ̀ Á sì kó o ṣìnà.,,Bible,text,,A violent man entices his neighbor And leads him in the wrong way.,,True,Alaran
67387c1c45317b996fc3f465,annotations,,Ìyọrísí Ẹ̀kọ́.,,Bible,text,,Learning Outcomes.,,True,Alaran
67387c1c45317b996fc3f343,annotations,,"Síónì gbọ́, ó sì ń yọ̀; Inú àwọn ìlú Júdà ń dùn Nítorí àwọn ìdájọ́ rẹ, Jèhófà.",,Bible,text,,"Zion hears and rejoices; The towns of Judah are joyful Because of your judgments, O Jehovah.",,True,Alaran
67387c1c45317b996fc3f3ab,annotations,,Ẹ̀yà onírúurú – tí ó tó bíi 250 àti èdè 500 – ti fi ìgbà kan jẹ́ orísun àìbalẹ̀ọkàn dípòo ìfọ̀kànbalẹ̀.,,Bible,text,,Ethnic diversity as many as 250 and 500 languages has once been a source of anxiety instead of peace of mind.,,True,Alaran
67387c1c45317b996fc3f22b,annotations,,"Ó ti pẹ́ jù káwọn èèyàn tó gbà pé òótọ́ ni Ìjọba Násì ṣe inúnibíni sí àwọn Ẹlẹ́rìí Jèhófà àti kí wọ́n tó máa fọ̀wọ̀ wọ̀ wọ́n pé wọn fara da inúnibíni náà, bó tilẹ̀ jẹ́ pé àwọn tí ọ̀rọ̀ ṣojú wọn àtàwọn àkọsílẹ̀ ìtàn tó ṣeé gbára lé wà tó jẹ́rìí sí ohun tó ṣẹlẹ̀ nígbà náà.",,Bible,text,,"It took too long for the Nazi persecution of Jehovah’s Witnesses to be recognized and honored, despite the testimony of survivors and reliable historical documentation.",,True,Alaran
67387c1c45317b996fc3f29c,annotations,,Eṣinṣín ń pọntí; ekòló ń ṣú ọ̀lẹ̀lẹ̀; kantí-kantí ní ká wá nǹkan dí agbè lẹ́nu kí nǹkankan má kòó sí i.,,Bible,text,,"The fly is procuring wine while the worm is cooking bean-meal, and the sugar-fly asks them to find something to cork the gourd so nothing would enter into it.",,True,Alaran
67387c1c45317b996fc3f2b7,annotations,,"Ṣùgbọ́n nígbà tí a wà ní ilé-ẹ̀kọ́ gíga, o ò rí ṣe.",,Bible,text,,"But back then in the university, you were not born with a plastic spoon not to talk of a silver spoon.",,True,Alaran
67387c1c45317b996fc3f2de,annotations,,Ìdí nìyẹn tí àwọn kan fi máa ń sọ̀rọ̀ àbùkù yìí lówelówe pé: Wá sí Hẹ́ṣíbónì.,,Bible,text,,That is what gave rise to the taunting proverbial saying: Come to Heshʹbon.,,True,Alaran
67387c1c45317b996fc3f2df,annotations,,"Torí náà, wọ́n ya Kédéṣì ní Gálílì sọ́tọ̀ ní agbègbè olókè Náfútálì, Ṣékémù ní agbègbè olókè Éfúrémù àti Kiriati-ábà, ìyẹn Hébúrónì, ní agbègbè olókè Júdà.",,Bible,text,,"So they gave a sacred status to Keʹdesh in Galʹi·lee in the mountainous region of Naphʹta·li, Sheʹchem in the mountainous region of Eʹphra·im, and Kirʹi·ath-arʹba, that is, Hebʹron, in the mountainous region of Judah.",,True,Alaran
67387c1c45317b996fc3f22d,annotations,,Bí iṣẹ́ ìwàásù ṣe ń tẹ̀síwájú láàárín àwọn tó ń sọ èdè adití jẹ́ ẹ̀rí tó ṣe kedere pé Jèhófà ń bù kún wa!​—Sáàmù 67:.,,Bible,text,,The progress in this sign-language field gives clear evidence of Jehovah’s continued rich blessing!—Psalm 67:.,,True,Alaran
67387c1c45317b996fc3f234,annotations,,Màá tẹ́wọ́ gba odindi ẹbọ sísun wọn àtàwọn ẹbọ wọn lórí pẹpẹ mi.,,Bible,text,,Their whole burnt offerings and their sacrifices will be accepted on my altar.,,True,Alaran
67387c1c45317b996fc3f24a,annotations,,"Àwọn ọmọ Réúẹ́lì ni Náhátì, Síírà, Ṣámà àti Mísà.",,Bible,text,,"The sons of Reuʹel were Naʹhath, Zeʹrah, Shamʹmah, and Mizʹzah.",,True,Alaran
67387c1c45317b996fc3f253,annotations,,kí ẹ rí i pé ẹ̀ ń tẹ̀ lé gbogbo ìlànà àti ìdájọ́ tí mò ń fi síwájú yín lónìí.,,Bible,text,,you must be careful to carry out all the regulations and the judicial decisions that I am putting before you today.,,True,Alaran
67387c1c45317b996fc3f254,annotations,,"Lẹ́yìn náà, Jèhófà pe Mósè wá sí orí òkè náà, Mósè sì gòkè lọ.",,Bible,text,,"Then Jehovah called Moses to the top of the mountain, and Moses went up.",,True,Alaran
67387c1c45317b996fc3f256,annotations,,"Má banú jẹ́ nítorí ẹni Tó gbèrò ibi, tó sì mú un ṣẹ.",,Bible,text,,Do not be upset by the man Who succeeds in carrying out his schemes.,,True,Alaran
67387c1c45317b996fc3f26b,annotations,,"Ojú ọjọ́ tó ń gbóná kọjá sísọ àti ọ̀gbẹlẹ̀ tó lágbára ti yọrí sí iná lórílẹ̀-èdè Portugal, tọ̀tẹ̀ yìí ló sì tíì pààyàn jù lórílẹ̀-èdè náà.",,Bible,text,,Extreme temperatures combined with severe drought have contributed to the deadliest fire season on record in Portugal.,,True,Alaran
67387c1c45317b996fc3f276,annotations,,Kí ló dé tí ẹ̀ ń wá bí ẹ ṣe máa pa mí.,,Bible,text,,Why are you seeking to kill me.,,True,Alaran
67387c1c45317b996fc3f277,annotations,,"Ọkùnrin yìí ti gba ẹ̀kọ́ nípa ọ̀nà Jèhófà, iná ẹ̀mí sì ń jó nínú rẹ̀, ó ń sọ̀rọ̀, ó sì ń kọ́ni ní àwọn nǹkan tó jẹ mọ́ Jésù lọ́nà tó péye, àmọ́ ìrìbọmi Jòhánù nìkan ló mọ̀.",,Bible,text,,"This man had been instructed in the way of Jehovah, and aglow with the spirit, he was speaking and teaching accurately the things about Jesus, but he was acquainted only with the baptism of John.",,True,Alaran
67387c1c45317b996fc3f27c,annotations,,"Òfin Ẹ̀tọ́ Ààbò Abódiakọ-akọ́diabo Ènìyàn ọdún 2018 tí a bu ọwọ́ lù nínú ilé ìgbìmọ̀ aṣòfin fi àṣẹ fún ọmọ ẹgbẹ́ náà láti gba ìwé àṣẹ ọkọ̀ wíwà, ìwé ìrìnnà, ní ẹ̀tọ́ láti pààrọ ìṣẹ̀dá ẹni nínú àkọsílẹ̀ ìlú àti Àjọ Ìforúkọsílẹ̀ NADRA, ìfòpinsí ìjìyà, àyè láti kàwé, iṣẹ́ nínú káràkátà àti ètò ìlera láì sí ìyàsọ́tọ̀.",,Bible,text,,"The Abodiako-Abodiako People's Rights Act of 2018 which was passed in the parliament gave the authority to the member to get a driving license, passport, the right to change his identity in the city register and Registration Agency NADRA, abolition of punishment, opportunity to study, work in prison and health system without discrimination.",,True,Alaran
67387c1c45317b996fc3f28f,annotations,,"Àmọ́, mo ní ohun gbogbo tí mo nílò, kódà mo ní jù bẹ́ẹ̀ lọ.",,Bible,text,,"However, I have everything I need and even more.",,True,Alaran
67387c1c45317b996fc3f294,annotations,,Mo dán ọ wò níbi omi Mẹ́ríbà.,,Bible,text,,I tested you at the waters of Merʹi·bah.,,True,Alaran
67387c1c45317b996fc3f2a3,annotations,,"Àmọ́ bí ọ̀pọ̀lọpọ̀ ènìyàn tí ó ń sọ oríṣìíríṣìí èdè àgbáyé ṣe ń bọ́ sórí ayélukára-bí-ajere, ó ṣẹ́ ẹtà ìjà fún èdè ẹni   ìráàyè sí ìṣògbufọ̀ sí onírúurú èdè tí yóò ṣẹ̀ ní mọnawáà.",,Bible,text,,"However, as many people who speak different languages of the world come to the world, it breaks the principle of fighting for ones language access to broadcasting in different languages that will happen soon.",,True,Alaran
67387c1c45317b996fc3f2bc,annotations,,Ẹ má ṣe jẹ́ kí ìdààmú bá ọkàn yín.,,Bible,text,,Do not let your hearts be troubled.,,True,Alaran
67387c1c45317b996fc3f2ca,annotations,,Ẹṣin kì í já kó já èkejìi rẹ̀.,,Bible,text,,A horse does not get loose and stop to free its companion.,,True,Alaran
67387c1c45317b996fc3f292,annotations,,"Àbí kóun bù ú so lórí òòró, lórí ìjokòó; kóun deyín dé e látẹ̀yìn; kóun tú u síhòòhò; kóun ké olè, apànìyàn lé e lórí, káráyé báwọn gbọ́ iná tó fi ń jó òun lábẹ́ aṣọ.",,Bible,text,,"Or should he bite him on the heat, on the couch; he came to him later; he stripped him naked; he was called a thief, a murderer was on him, the whole world heard the fire that was burning him under his clothes.",,True,Alaran
67387c1c45317b996fc3f2aa,annotations,,"Lọ bá àwọn àlùfáà, tí wọ́n jẹ́ ọmọ Léfì àti adájọ́ tó ń gbẹ́jọ́ nígbà yẹn, kí o ro ẹjọ́ náà fún wọn, wọ́n á sì bá ọ dá a.",,Bible,text,,For God said: The people may change their minds when they are confronted by war and will return to Egypt.,,True,Alaran
67387c1c45317b996fc3f2d6,annotations,,"Àwọn nìkan la fún ní ilẹ̀ náà, Àjèjì kankan ò sì gba àárín wọn.",,Bible,text,,"To them alone the land was given, And no stranger passed among them.",,True,Alaran
67387c1c45317b996fc3f307,annotations,,"Lásìkò yìí, aṣọ ogun ni Jóábù wọ̀, ó sì sán idà kan tó wà nínú àkọ̀ mọ́ ìbàdí rẹ̀.",,Bible,text,,"Now Joʹab was wearing his battle clothing, and he had a sword in its sheath strapped to his hip.",,True,Alaran
67387c1c45317b996fc3f2ea,annotations,,Kò ní yà yín lẹ́nu pé ilé kékeré tí wọ́n kọ́ nígbà yẹn ni ilé ìjọsìn àwa Ẹlẹ́rìí Jèhófà tá a kọ́kọ́ pè ní Gbọ̀ngàn Ìjọba.,,Bible,text,,This little building would carry the distinction of being the first in the world to be named Kingdom Hall.,,True,Alaran
67387c1c45317b996fc3f2f4,annotations,,Agbójúlógún fi araa rẹ̀ fóṣì ta.,,Bible,text,,He-who-places-his-hopes-on-inheritance delivers himself to destitution.,,True,Alaran
67387c1c45317b996fc3f2fd,annotations,,Olóògbé Akínyẹlé ti jẹ́ mínísítà fún ìròyìn lórílè èdè Nàíjíríà àti alága àjọ tó ń sàmójútó eré ìdárayá lórílè èdè Nàíjíríà tẹ́lẹ̀rí nígbà ayé rẹ̀.,,Bible,text,,"He said Chief Akinyeles tenure as Minister of Information, and later as the Chairman of the defunct National Sports Commission.",,True,Alaran
67387c1c45317b996fc3f317,annotations,,"Mo mọ̀ pé agbára díẹ̀ lo ní, síbẹ̀ o pa ọ̀rọ̀ mi mọ́, o ò sì sẹ́ orúkọ mi.",,Bible,text,,"And I know that you have a little power, and you kept my word and did not prove false to my name.",,True,Alaran
67387c1c45317b996fc3f325,annotations,,"Ìwọ Bẹ́tílẹ́hẹ́mù Éfúrátà, Ìwọ tó kéré jù láti wà lára àwọn ẹgbẹẹgbẹ̀rún Júdà, Inú rẹ ni ẹni tí mo fẹ́ kó ṣàkóso Ísírẹ́lì ti máa jáde wá, Ẹni tó ti wà láti ìgbà àtijọ́, láti àwọn ọjọ́ tó ti pẹ́.",,Bible,text,,"And you, O Bethʹle·hem Ephʹra·thah, The one too little to be among the thousands of Judah, From you will come out for me the one to be ruler in Israel, Whose origin is from ancient times, from the days of long ago.",,True,Alaran
67387c1c45317b996fc3f304,annotations,,"Nípa báyìí, ìyá òun àgbà kì í fẹ́ kí ẹbi pa-òun àti àwọn àbúrò òun Adéyemí àti Omílajú tí wọ́n ń gbé ọ̀dọ̀ ìyá àgbà nígbà náà.",,Bible,text,,"Thus, his grandmother did not want the family to kill him and his younger siblings Adeyemi and Omilaju who were living with their grandmother at that time.",,True,Alaran
