_id,type,file_url,yoruba_text,audio_gender,source,file_type,file_size,english_text,duration,translation_verified,uploaded_by
67387c1c45317b996fc3fa3c,annotations,,"Ìkẹ́ta, a nílò láti bèrè ìbéèrè nípa ìdọ́gba.",,Bible,text,,"And third, we need to ask questions about equality.",,True,Alaran
67387c1c45317b996fc3fa6e,annotations,,"Nínú ìṣẹ̀lẹ̀ míì, àwókù pàǹtírí ṣe ọmọkùnrin ọlọ́dún mẹ́wàá kan léṣe, àmọ́ ó rí ìtọ́jú tó yẹ gbà.",,Bible,text,,"In a separate incident, a ten-year old boy was injured by debris but received appropriate medical care.",,True,Alaran
67387c1c45317b996fc3fa7f,annotations,,"Bí alágẹmọọ́ bá fẹ́ kọjá, ìjàm̀pere ò níí jà.",,Bible,text,,"When the chameleon wishes to go by, the black ants refrain from stinging.",,True,Alaran
67387c1c45317b996fc3fa8a,annotations,,"Fún ìdí èyí, bí Ọbásanjọ́ ṣe tàbùkù Buhari ní gbangba tó, ó níí ṣe pẹ̀lú agbára àti ipò ẹgbẹ́ tí àwọn méjèèjì wà gẹ́gẹ́ bí ọ̀gágun tí ó ti jagun fẹ̀yìntì.",,Bible,text,,"For this reason, how much Obasanjo humiliated Buhari in public, has to do with the strength and position of the party that both of them have as retired generals.",,True,Alaran
67387c1c45317b996fc3fa97,annotations,,"Ikọ̀ agbábọ́ọ̀lù obìnrin Super Falconets orílẹ̀-èdè Nàìjííríà, ti bọ́ sí ìkòkò kejì nínú ìyíkoto ìfigagbága ìdíje bọ́ọ̀lù àgbááyé tàwọn obìnrin tó ń bọ̀ lọ́nà lórílẹ̀-èdè France, FIFA U-20 Women World Cup France.",,Bible,text,,"The Super Falconets are in Pot 2 for the FIFA U-20 Women’s World Cup France 2018 final draw scheduled for Thursday in Rennes, France.",,True,Alaran
67387c1c45317b996fc3fa9a,annotations,,"Láwọn ibi tí ẹ̀mí àwọn ará ti wà nínú ewu, wọ́n ṣètò láti kó wọn lọ síbòmíì.",,Bible,text,,"Where the safety of the brothers is at risk, arrangements are being made to accommodate them elsewhere.",,True,Alaran
67387c1c45317b996fc3fa6a,annotations,,Ẹlẹ́rìí Jèhófà kọ́ ni mí látilẹ̀ wá.,,Bible,text,,I have not always been one of Jehovah’s Witnesses.,,True,Alaran
67387c1c45317b996fc3fa78,annotations,,Kò sí ohun tó lọ sókè tí kò ní padà wá sílẹ̀.,,Bible,text,,There is nothing that goes up that will not eventually come down.,,True,Alaran
67387c1c45317b996fc3fa89,annotations,,"Ṣiṣeé rorò, jíjẹ ọ̀fẹ́.",,Bible,text,,Working is difficult; one would rather freeload.,,True,Alaran
67387c1c45317b996fc3fab5,annotations,,"Òní, adìẹẹ̀ mí ṣìwọ̀; ọ̀la, adìẹẹ̀ mí ṣìwọ̀; ọjọ́ kan la óò fẹ́ àìwọlé adìẹ kù.",,Bible,text,,"Today, my chicken has gone to roost in the wrong place; tomorrow, my chicken has gone to roost in the wrong place; some day soon the errant chicken will disappear permanently.",,True,Alaran
67387c1c45317b996fc3fab3,annotations,,"Aliyu wá lo àsìkò náà láti fi ran àwọn òbí létí nípa gbígba abẹ́rẹ́ àjẹsára fún àwọn ọmọ lóòrè-kóòrè, kí wọn tó pé ọmọ ọdún méjì, kí wọn sì ri i pé wọn tọ́jú káàdì ọ̀hún.",,Bible,text,,"Aliyu used the occasion to remind mothers of the need to ensure that their babies complete the routine immunization before the age of two years, just as she called on them to keep the immunization card safe.",,True,Alaran
67387c1c45317b996fc3faba,annotations,,"Lóòótọ́, Gbenga ń ṣe àwòṣe tí wọn yóò lò gẹ́gẹ́ bi ètò ìkìlọ̀ ìpìlẹ̀ láti sọ àsọtẹ́lẹ̀ àkóràn ibà nílẹ̀ Adúláwọ̀.",,Bible,text,,"Indeed, Gbenga is currently developing models that will be used as an early warning system to predict malaria transmission in Africa.",,True,Alaran
67387c1c45317b996fc3fad6,annotations,,"Nígbà mìíràn, àwọn èèyàn á máa ṣe àìkàsí ewu ńlá nítorí wọ́n kò rí ìdẹ́rùbà gẹ́gẹ́ bí ìṣòro.",,Bible,text,,"In other cases, people disregard high risks because they don't view the threat as a problem.",,True,Alaran
67387c1c45317b996fc3fae1,annotations,,Ganganran ò ṣéé kì mọ́lẹ̀; a-gúnni-lọ́wọ́-bíi-ṣoṣoro.,,Bible,text,,A sharp object is not something to grab for; it is a-thing-that-pierces-one's-hand-like-a-sharp-instrument.,,True,Alaran
67387c1c45317b996fc3fade,annotations,,Àṣesílẹ̀ làbọ̀wábá; ẹni tó da omi síwájú á tẹlẹ̀ tútù.,,Bible,text,,What one puts aside is what one returns to find; whoever dumps water ahead of him/her will step on wet earth.,,True,Alaran
67387c1c45317b996fc3fac8,annotations,,"Yàtọ̀ síyẹn, àwọn mẹ́rìndínlọ́gọ́rin [76] míì ni wọ́n ṣì ń wá.",,Bible,text,,An additional 76 people are still missing.,,True,Alaran
67387c1c45317b996fc3fada,annotations,,"Bákan náà, nínú irúfẹ́ ìdíje NCAA tàwọn ọkùnrin, ikọ̀ agbábọ́ọ̀lù Kansas, tí Udoka Azubuike ǹ kópa fún, pàdánù ìpele kejì sí àṣekágbá ìdíje ọ̀hún sọ́wọ́ Villanova pẹ̀lú àmì-ayò márùndínlọ́gọ́rùn-ún sí mọ́kàndínlọ́górin (95-79).",,Bible,text,,"Meanwhile, Udoka Azubuike’s Kansas lost to Villanova 95-79 in the NCAA Men semi-finals.",,True,Alaran
67387c1c45317b996fc3fadf,annotations,,"Nígbà tí orílẹ̀-èdè Azerbaijan dara pọ̀ mọ́ Ìgbìmọ̀ Ilẹ̀ Yúróòpù lọ́dún 2001, wọ́n ṣàdéhùn pé àwọn máa ṣòfin tó máa fọwọ́ sí iṣẹ́ àṣesìnlú.",,Bible,text,,"When Azerbaijan became a member of the Council of Europe in 2001, it committed itself to adopt legislation providing for alternative civilian service.",,True,Alaran
67387c1c45317b996fc3fb25,annotations,,"Ìgbìmọ̀ asòfin kò ní jẹ́ kí ẹgbẹ́ ọ̀tọ̀tọ̀ náà da àárín wọn rú, láti máa se òfin tí yóò mú ìgbáyé –gbádùn bá gbogbo ọmọ orílẹ̀ édé Nàíjíríà.",,Bible,text,,"The present Senate would not be divided along party lines, adding that they would ensure legislation to improve the life of all citizens.",,True,Alaran
67387c1c45317b996fc3faed,annotations,,Àwòrán-olóhùn yìí ṣe ìfáárà ọgbọ́n-èrò tuntun náà (aláṣàyàn).,,Bible,text,,This video introduces the new strategy (optional).,,True,Alaran
67387c1c45317b996fc3faf2,annotations,,Ìgbà ara là ń búra.,,Bible,text,,One swears when it is time to swear.,,True,Alaran
67387c1c45317b996fc3fb0a,annotations,,"Bí àwọn èèyàn yìí ṣe rí i pé àwa Ẹlẹ́rìí Jèhófà la tẹ àwọn ìwé tí wọ́n ń lò yìí ni ọ̀pọ̀ lára wọn ti bẹ̀rẹ̀ síí kẹ́kọ̀ọ́ Bíbélì, tí wọ́n sì ń wá sí àwọn ìpàdé wa.",,Bible,text,,"Once the group found out that our organization published these books, many of them began to study the Bible with the brothers and to attend our meetings.",,True,Alaran
67387c1c45317b996fc3fb22,annotations,,A kì í fi ẹ̀jẹ̀ ìbálé pa tírà; alákoto ò bí abo ọmọ.,,Bible,text,,One does not smear blood (from a woman's deflowering) on a Muslim charm; a de-virgined woman does not give birth to a female child.,,True,Alaran
67387c1c45317b996fc3faf8,annotations,,"Láti ṣàfihàn mímú ikọ̀ yìí lọ́kùn-únkúndùn, pàápàá jùlọ fún ikọ̀ náà láti lọ ṣàṣeyọrí nínú ìdíje yìí, à ti san ọgbòn ọ̀kẹ́  owo dollar ($600,000) àti okòólélọ́ọ̀ọ́dúnrún mílíọ́nù owo Naira (N320 million) láti pèsè àwọn ohun èlò lọ́lọ́kan-ò-jọ̀kan fún ìgbáradì ní kíkún fún ìdíje bọ́ọ̀lù àgbáyé yìí.",,Bible,text,,"To demonstrate our commitment to achieving a successful World Cup outing, we have paid the sum of $600,000 and N320 million to cover our contractual obligation of providing support to the technical crew of all the teams for the whole of 2018, well beyond the World Cup.",,True,Alaran
67387c1c45317b996fc3fafe,annotations,,"Bí o tì lẹ́ jẹ́ pé kò sí akéde kankan tó fara pa tàbí kú nínú ìjì náà, àwọn mẹ́tàlélọ́gọ́fà (123) ni wọ́n di aláìnílé lórí.",,Bible,text,,"Although no publishers were injured or killed by this storm, 123 were displaced.",,True,Alaran
67387c1c45317b996fc3fb2d,annotations,,Bí nǹkan ṣe rí lásìkò tí àrùn COVID-19 gbòde yìí mú kí ọ̀pọ̀ lára àwọn arákùnrin àtàwọn arábìnrin tó wà ní ìjọ Iqaluit rí bó ti ṣe pàtàkì tó pé ká mọ onírúurú ọ̀nà tá tún lè gbà wàásù.,,Bible,text,,The unusual circumstances brought on by restrictions from the COVID-19 pandemic have helped many brothers and sisters in the Iqaluit Congregation to see the benefits of being adaptable.,,True,Alaran
67387c1c45317b996fc3fb58,annotations,,"Ohun tó ti wọ́, a kò lè mú un tọ́, Ohun tí kò sì sí, a kò lè kà á.",,Bible,text,,"What is crooked cannot be made straight, And what is lacking cannot possibly be counted.",,True,Alaran
67387c1c45317b996fc3fb60,annotations,,"Inú wa dùn pé àwọn ara wa ní Bíbélì tó rọrùn-ún ka, táá sì jẹ́ kí wọ́n sún mọ́ Ọlọ́run wa.",,Bible,text,,We rejoice that our brothers have easy-to-read Bibles that will help them to draw closer to our God.,,True,Alaran
67387c1c45317b996fc3fb63,annotations,,"Ilé Ẹjọ́ Ẹ̀tọ́ Ọmọnìyàn ti Ilẹ̀ Yúróòpù pàṣẹ pé kí wọ́n jẹ́ káwọn dókítà ṣàyẹ̀wò ìlera Arákùnrin Loginov, torí bí wọ́n ṣe lù ú lálùbami nígbà tí wọ́n tì í mọ́lé.",,Bible,text,,"The European Court of Human Rights ordered an independent medical examination of Brother Loginov, who was subjected to physical abuse while he was detained.",,True,Alaran
67387c1c45317b996fc3fb67,annotations,,"Ikò̩ agbábó̩ó̩lù Iran jé̩kò̩ àkó̩kó̩ tí yóò balẹ̀ sí orílẹ̀-èdè Russia ló̩jó̩ ìṣẹ́gun, ṣaájú ìdíje bó̩ò̩lù àgbááyé tí yóò bè̩è̩rè̩ ní pápáàṣeré Luzhniki ló̩jó̩ ke̩rìnlá, oṣù kẹfà ọdún táa wà yìí.",,Bible,text,,"Iran became the first team on Tuesday to arrive in Russia for the World Cup, a month-long celebration of football that kicks off in Moscow’s historic Luzhniki Stadium on June.",,True,Alaran
67387c1c45317b996fc3fb5d,annotations,,"Àwọn alàgbà tó wà lágbègbè náà ń ṣèbẹ̀wò sọ́dọ̀ àwọn ará tí àjálù yìí kàn, wọ́n sì ń ràn wọ́n lọ́wọ́.",,Bible,text,,The local elders shepherded the affected brothers and provided practical assistance.,,True,Alaran
67387c1c45317b996fc3fb76,annotations,,"Níbi àpéjọ náà, a ṣe àkànṣe ètò tó máa jẹ́ kí àwọn tó wà níbẹ̀ lè wa Bíbélì yìí jáde ní ẹ̀dà EPUB, JWPUB tàbí PDF lórí ìkànnì jw org.",,Bible,text,,"At the international convention venue, special arrangements were made so that attendees could download the Bible—as an EPUB, a JWPUB, or a PDF—by navigating to a webpage on jw org.",,True,Alaran
67387c1c45317b996fc3fb89,annotations,,"Òṣé ní ń ṣíwájú ẹkún; àbámọ̀ ní ń gbẹ̀yìn ọ̀ràn; gbogbo àgbà ìlú pé, wọn ò rí oògùn àbàmọ̀ ṣe.",,Bible,text,,Hissing goes before crying; had-one-but-known comes at the conclusion of an unfortunate matter; all the elders in the town assembled but they could find no antidote for had-we-but-known.,,True,Alaran
67387c1c45317b996fc3fb92,annotations,,"Ẹni tí ó gòkè, kó fa ọ̀rẹ́ẹ rẹ̀ lọ́wọ́; ẹni tó rí jẹ, kó fún ọ̀rẹ́ẹ rẹ̀ jẹ.",,Bible,text,,"Whoever has reached the top, let him or her pull his or her friend by the hand; whoever has food to eat, let him or her share it with his or her friend.",,True,Alaran
67387c1c45317b996fc3fb93,annotations,,"Dípò bẹ́ẹ̀, mo wò ó bí àǹfààní ńlá láti lọ ṣiṣẹ́ Ọlọ́run níbi tí kò tíì sí Ẹlẹ́rìí Jèhófà kankan.",,Bible,text,,"Rather, I view it as a great privilege, the privilege to serve God where there are as yet no Jehovah’s Witnesses.",,True,Alaran
67387c1c45317b996fc3fb98,annotations,,"Bí mo bá rí enìkan tó ń kú lọ láàárín adúgbò nísìyìí, mà á ṣe ohun-kóhun láti dóòlà ẹni náà.",,Bible,text,,"If I see someone dying on the street right now, I will do anything to save that person.",,True,Alaran
67387c1c45317b996fc3fb9a,annotations,,"Owó ò mọ ẹ̀gbọ́n, ó sọ àbúrò dàgbà.",,Bible,text,,Wealth does not know who is the elder; it makes a senior of the younger person.,,True,Alaran
67387c1c45317b996fc3fba4,annotations,,"Àwọn èèyàn ṣì lè rí èsì tí wọ́n bá rí i pé àwọn àjọ náà kòì tí ì gbé gbogbo ohun tí wọ́n nílò ṣe, ṣùgbọ́n wọ́n máa lè fọkàn tán ètò náà pẹ̀lú ìfọkànbalẹ̀ pé àwọn aláṣẹ kàn sí gbogbo ará-ìlú, wọ́n á sì ní ìgbàgbọ́ pé gbogbo ìfisùn-un wọn ni wọ́n máa gbọ́.",,Bible,text,,"People may still have feedback if they see that their needs are not fully addressed, but they will be more confident in the system knowing that decision makers reached out to their broader community and will be more likely to have faith that their complaints will be heard.",,True,Alaran
67387c1c45317b996fc3fb88,annotations,,Labẹ́-labẹ́ ò bẹ̀rù ìjà.,,Bible,text,,The labẹ́labẹ́ plant is not afraid of a fight.,,True,Alaran
67387c1c45317b996fc3fbb5,annotations,,"Àwọn ará tó wà lágbègbè yìí wà lójúfò gan-an, torí ó ṣeé ṣe kí ilẹ̀ tún ya níbẹ̀ tí òjò míì bá rọ̀.",,Bible,text,,The brothers in the affected areas remain alert to the continued threat of landslides if there is more rainfall.,,True,Alaran
67387c1c45317b996fc3fbc0,annotations,,"Fún àpẹẹrẹ, adití kan fi èrò rẹ hàn pé káàdì náà kò sọ fún àwọn èèyàn nípa àléébù ara òun.",,Bible,text,,"A deaf person, for example, expressed concern that the card did not inform people of this disability.",,True,Alaran
67387c1c45317b996fc3fbc6,annotations,,Àlùkẹrẹsẹ ò mọ̀ pé olókoó ládàá.,,Bible,text,,The weed did not know that the farmer had a machete.,,True,Alaran
67387c1c45317b996fc3fbcc,annotations,,"Kí ọdún yẹn tó parí, àwọn Ẹlẹ́rìí Jèhófà táwọn ọlọ́pàá mú kí wọ́n lè da ìbéèrè bò wọ́n lé ní àádọ́sàn-án (170).",,Bible,text,,"During that year, police interrogated over 170 Witnesses.",,True,Alaran
67387c1c45317b996fc3fbcd,annotations,,Àwọn tó ṣojú fún Àjọ náà ò sọ ohunkóhun tó mú kí wọ́n ṣe ìpinnu yìí.,,Bible,text,,Council representatives refused to disclose the evidence they used to support their decision.,,True,Alaran
67387c1c45317b996fc3fbd0,annotations,,"Ní nǹkan bí ọdún 1945, àwọn akéde tó wà lórílẹ̀-èdè náà ò ju igba (200) lọ.",,Bible,text,,"In the mid-1940s, there were fewer than 200 publishers in the country.",,True,Alaran
67387c1c45317b996fc3f9fc,annotations,,"Nígbà tí wọ́n tún ránṣẹ́ sí i, ó pa dà lọ ṣàlàyé fún wọn pé ẹ̀rí ọkàn òun ò ní jẹ́ kóun ṣiṣẹ́ ológun, ó sì ní kí wọ́n jẹ́ kóun ṣiṣẹ́ àṣesìnlú míì dípò iṣẹ́ ológun.",,Bible,text,,"In response to a summons, he returned to explain his conscientious stand and requested alternative civilian service in lieu of military service.",,True,Alaran
67387c1c45317b996fc3f9fd,annotations,,"Ọ̀pọ̀ àwọn akópa nínú ẹgbẹ́ arọ́pò ni wọ́n gbà pé ọ̀rọ̀ alálàyé-aṣàfihàn nípa àwọn kò pamọ́ lọ́wọ́ ìjọba àti ẹ̀ka aládàání, ṣùgbọ́n wọ́n ṣì ń fún wọn nítorí wọn kò ní ọ̀nà mìíràn.",,Bible,text,,"Many focus group participants believe that their data is not safe with the government and private sector, but they hand it over anyway due to lack of choice.",,True,Alaran
67387c1c45317b996fc3fa09,annotations,,"Bákan náà, Moses Simon wà lábẹ́ ìṣàkóso kátàkára Tony Harris.",,Bible,text,,Moses Simon was also under the agency of Tony Harris.,,True,Alaran
67387c1c45317b996fc3fa14,annotations,,Odídẹrẹ́ ń wolé hóró-hóró bí ẹni pé yó kòó sílé; àgbìgbò náà wọ̀ràn ń wohò igi bí ẹni pé kò tibẹ̀ jáde.,,Bible,text,,The parrot eyes the cramped house as though it would enter; the big-headed bird ágbìgbò eyes the hole in the tree as though it did not emerged from there.,,True,Alaran
67387c1c45317b996fc3fa1b,annotations,,"Kì í ṣe ẹgbẹ́ ará wa kárí ayé nìkan lọ̀rọ̀ Dennis ń ká lára, àwọn ẹlòmíì káàkiri ayé pàápàá ń sọ̀rọ̀ nípa rẹ̀.",,Bible,text,,"In addition to our worldwide brotherhood, the international community has shown great interest in Dennis’ case.",,True,Alaran
67387c1c45317b996fc3f9ed,annotations,,"Ní ọjọ́ eré nìyà ń dun ọ̀lẹ; kàkà kó wọlé kó jáde a fọwọ́ rọ igi, a pòṣé ṣàrà.",,Bible,text,,"It is on the day of festivities that the lazy person is miserable; instead of going inside his room and emerging again in other words, fetching gifts for the revelers he leans his arms against a tree and hisses incessantly.",,True,Alaran
67387c1c45317b996fc3f9f3,annotations,,Mo gbà pé wọ́n á fẹ́ẹ̀ fi ibí sílẹ̀ lọ́nà tó dáa ju bí wọ́n ṣe gbà á lọ́wọ́ wa lọ.,,Bible,text,,They will probably return the building in better shape than when we handed it over to them.,,True,Alaran
67387c1c45317b996fc3f9f5,annotations,,Ẹ̀ka ọ́fíìsì wa tó wà ní Japan ń ti àwọn ìgbìmọ̀ yìí lẹ́yìn kí wọ́n lè pèsè ìtọ́jú ní kíákíá fáwọn ará wa.,,Bible,text,,These DRCs are now also caring for those affected by Bualoi.,,True,Alaran
67387c1c45317b996fc3f9fa,annotations,,"Torí ìdí èyí ẹ̀yin màámi, ẹ̀yin sisí mi, ẹ máa yẹ ọyàn an wò, k'á ba tètè gbógun tìí b'ó bá jẹ́ jẹjẹrẹ.",,Bible,text,,"You mothers, for this reason, you young women, check your breast often, so that we can treat it early if it happens to be cancer.",,True,Alaran
67387c1c45317b996fc3fa02,annotations,,"ọ̀rọ̀ yín ń jẹ mí lọ́kàn, ẹ sì jẹ́ alájọpín pẹ̀lú mi nínú inú rere àìlẹ́tọ̀ọ́sí nínú àwọn ìdè ẹ̀wọ̀n mi àti nínú bí a ṣe ń gbèjà ìhìn rere, tí a sì ń fìdí rẹ̀ múlẹ̀ lọ́nà òfin.",,Bible,text,,"I have you in my heart, you who are sharers with me in the undeserved kindness both in my prison bonds and in the defending and legally establishing of the good news.",,True,Alaran
67387c1c45317b996fc3fa06,annotations,,"Àmọ́ a gbádùn bá a ṣe jọ wà pa pọ̀, ó jẹ́ ká túbọ̀ mọyì bí ètò Ìrántí Ikú Kristi ṣe rọrùn tó àti bí kò sì la ariwo lọ, a dúpẹ́ lọ́wọ́ Jèhófà pé ohun tá a nílò wà lárọ̀ọ́wọ́tó, kò sì ṣòro ṣe.",,Bible,text,,"It helped us to appreciate more deeply how simple a ceremony it is, and what a blessing it was to have something so simple and accessible.",,True,Alaran
67387c1c45317b996fc3fa15,annotations,,"Ẹ̀wẹ̀, àmì-ayò kínni wáyé látàrí àṣìṣe agbábọ́ọ̀lù ẹ̀yìn Marseille Andre-Frank Zambo Anguissa, eléyìí tí balógun ikọ̀ Madrid, Gabi já gbà kí ó tó ṣè ìrànwọ́ àmì-ayò ọ̀hún fún Griezmann ní ìṣẹ́jú kọkànlélógún sáà àkọ́kọ́ ìfẹsẹ̀wọnsẹ̀ náà.",,Bible,text,,Marseille dominated the opening stages but gifted Atletico the lead when Andre-Frank Zambo Anguissa failed to control goalkeeper Steve Mandanda’s pass out and Gabi intercepted before setting Griezmann free to score in the 21st minute.,,True,Alaran
67387c1c45317b996fc3fa07,annotations,,A ṣe àtẹ̀jáde àwọn ID náà gẹ́gẹ́ bi ẹ̀nà onílà òòró tí wọ́n lè mọ́ àwọn ìwé ìlera àdáni tí aláìsàn kọ̀ọ̀kan ń tọ́jú.,,Bible,text,,The IDs are printed as barcodes on labels that are stuck on personal health booklets kept by each patient.,,True,Alaran
67387c1c45317b996fc3fa30,annotations,,"Àwa àtàwọn ará wa ní Japan ń dúpẹ́ pé a wà nínú ètò Jèhófà, tó ń fìfẹ́ ṣe nǹkan, tó sì jẹ́ ká mọ bí ọ̀rọ̀ wa ṣe jẹ Baba wa ọ̀run lọ́kàn tó.",,Bible,text,,"Along with our brothers and sisters in Japan, we are grateful to be a part of Jehovah’s organization, which demonstrates love in action and reflects the care of our heavenly Father.",,True,Alaran
67387c1c45317b996fc3fa48,annotations,,Mò fi àtèjíṣẹ́ yìí ránṣẹ́ sí yín láti tù yín nínú nítorí pé àsìkò tá a wà yìí nira gan-an.,,Bible,text,,I’m writing to send you a comforting message because of the times we are living in.,,True,Alaran
67387c1c45317b996fc3fa59,annotations,,"Gẹ́gẹ́ bí akọ̀wé àgbà àjọ CAF, Amr Fahmy.",,Bible,text,,According to the secretary general of CAF Amr Fahmy.,,True,Alaran
67387c1c45317b996fc3fa5d,annotations,,"Nílùú Macau, ó kéré tán àwọn mẹ́sàn-án ló kú, àwọn mẹ́tàléláàdọ́jọ [153] sì fara pa.",,Bible,text,,"In Macau, at least 9 people died and 153 were injured.",,True,Alaran
67387c1c45317b996fc3fa2d,annotations,,"Ààrẹ Muhammadu Buhari ti fi àìdùnnú rẹ̀ hàn lórí ìwà ìpànìyàn tó wáyé ní agbègbè Tawari ní ìpínlẹ̀ Kogi, níbi tí àwọn agbébọn kan ti pa àwọn ènìyàn mọ́kàndínlógún.",,Bible,text,,"President Muhammadu Buhari has condemned the gruesome murder of 19 people by unknown gunmen in Tawari community of Kogi Local Government Area, Kogi State.",,True,Alaran
67387c1c45317b996fc3fa52,annotations,,"Ẹ̀wẹ̀, ikọ̀ agbábọ́ọ̀lù Pleateau United tí wọ́n wà lórí òkè téńté tábìlì ìdíje NPFL báyìí, ni àjọ CAF ti fòfin dè láti má se gbá ìfẹsẹ̀wọnsẹ̀ kankan lórí pápá náà, látàrí ipò tí ò bójú mu tí papa ìṣeré ọ̀hún wà báyìí, àyàfi bí wọ́n bá ṣàtúnṣe sí pápá ìṣeré náà, ní èyí tí iṣẹ́ sì ti ń lọ lórí rẹ̀ báyìí.",,Bible,text,,"Reigning Premier League Champions, Plateau United, one of Nigeria’s four representatives in CAF continental competitions, have been banned from playing their home matches in Jos because of the state of the stadium.",,True,Alaran
67387c1c45317b996fc3fa62,annotations,,"Àmọ́ ní tiyín, ó hàn kedere pé ẹ nígbàgbọ́, ìfẹ́ sì wà láàárín yín.",,Bible,text,,"It’s very obvious, however, that you do have faith and love among yourselves.",,True,Alaran
67387c1c45317b996fc3fa63,annotations,,"Ẹ̀ṣọ́ míì sọ pé: Irú àwọn àlejò bíi tiyin kì í jẹ́ kéèyàn mọ̀ ọ́n lára pé àkókò ti ń lọ, kódà ẹ máa ń mú kó wù mí láti pẹ́ sí i níbi iṣẹ́.",,Bible,text,,"Another guard said: With visitors like you, time flies by and I’m happy to work overtime.",,True,Alaran
67387c1c45317b996fc3fa4f,annotations,,Nínú ìwásù tí àkòrí rẹ́ jẹ́ Ìpè láti sìn tí oníwàásù ìjọ Church of Christ in Nations (COCIN) Reverend Dr.,,Bible,text,,"Call to Serve Delivering the Message titled The Call to Serve Church Of Christ In Nations (COCIN) President, Reverend Dr.",,True,Alaran
67387c1c45317b996fc3fa6d,annotations,,"Serena Williams ti fi ìdùnnú rẹ̀ hàn púpọ̀ lẹ́yìn jíjáwé olúborí nínú ìfigagbága WTA, lẹ́ni tí ó ṣẹ̀ṣẹ̀ padà sínú ìdíje látàrí ìsinmi oṣù mẹ́rìnlá ọmọ tí ó ṣèṣẹ̀ bí.",,Bible,text,,"Serena Williams said she was rusty on her victorious WTA Tour return, following 14 months away for the birth of her child.",,True,Alaran
67387c1c45317b996fc3fa6f,annotations,,Àmọ́ pé ẹ̀wọ̀n-àṣe àti ìdarí yẹn ti já.,,Bible,text,,But that chain-of-command and control seems to have broken.,,True,Alaran
67387c1c45317b996fc3fa73,annotations,,Ó fẹ́rẹ̀ẹ́ jẹ́ pé gbogbo iṣẹ́ abẹ inú ẹ̀dọ̀ títí kan iṣẹ́ abẹ tá a fi ń pààrọ̀ ẹ̀dọ̀ là ń ṣe láìsí pé wọ́n fa ẹ̀jẹ̀ síni lára.,,Bible,text,,"The vast majority of our liver surgeries, even transplants, are performed entirely without the use of blood.",,True,Alaran
67387c1c45317b996fc3fa77,annotations,,"Nígbà tó wá di pé nǹkan yí bìrí fún mi, ẹ́rù ṣe ń bà mí náà ni mo tún ń rò ó pé ohun tó máa ń wù mí láti ṣe, ìyẹn láti máa wàásù fáwọn ẹlẹ́wọ̀n, máa wá di ṣíṣe báyìí.",,Bible,text,,"So when I faced my trial, I had mixed feelings, on the one hand, I was afraid, but at the same time, I felt like my dream of being able to preach to prisoners was going to come true.",,True,Alaran
67387c1c45317b996fc3fa8b,annotations,,Ilé Ẹjọ́ ECHR sì sọ pé wọ́n máa rí i dájú pé àwọn fojú sí bí wọ́n ṣe ń fìyà jẹ àwọn ará wa.,,Bible,text,,The ECHR has indicated that it will closely monitor the abuse suffered by our brothers.,,True,Alaran
67387c1c45317b996fc3fa8d,annotations,,CC BY 0.,,Bible,text,,CC BY 0.,,True,Alaran
67387c1c45317b996fc3fa8e,annotations,,"Iṣú ta iṣu ò ta, ọ̀kọ̀ọ̀kan là ń wúṣu lébè.",,Bible,text,,"Whether the yams are large or not, it is one by one that one extracts them from the heap.",,True,Alaran
67387c1c45317b996fc3fa9c,annotations,,Jẹ ẹ́ kí o yó oògùn ni kò sunwọ̀n.,,Bible,text,,Eat-your-fill-of-it medicine is no good.,,True,Alaran
67387c1c45317b996fc3faa1,annotations,,A kì í fá orí lẹ́yìn olórí.,,Bible,text,,One does not shave a head in the absence of the owner.,,True,Alaran
67387c1c45317b996fc3faa2,annotations,,"Amaechi ní Tí a bá fi owó kún iye tí àwọn ènìyàn ń wọ ọkọ̀ ojú irin, Báwo ni àwọn mẹ̀kúnù tí wọn ń se isẹ́ ní Àbújá, sùgbọ́n tí wọn ń gbé ní Kàdúná nítorí owó ilé.",,Bible,text,,"If we increase the cost of the tickets, what about the poor man that wants to move from Abuja to Kaduna, that lives in Kaduna to save the cost of accommodation, he said.",,True,Alaran
67387c1c45317b996fc3fa6b,annotations,,"Ọ̀pọ̀ ìṣoro làwọn ará wa ní Fẹnẹsúélà ń fara dà, àmọ́ inú wa dùn pé wọ́n ń ‘yọ̀ gidigidi nínú Jèhófà, inú wọn sì ń dùn nínú Ọlọ́run ìgbàlà wọn.",,Bible,text,,"Our brothers in Venezuela face many difficulties, but we are encouraged that they continue ‘exulting in Jehovah and being joyful in the God of their salvation.",,True,Alaran
67387c1c45317b996fc3fa70,annotations,,Àdúrà wa ni pé kí Jèhófà fún àwọn ará wa lọ́gbọ́n tí wọ́n nílò láti kojú àwọn àjálù bí èyí.,,Bible,text,,We pray that Jehovah continues to provide our fellow worshippers with the wisdom needed to cope with natural disasters like these.,,True,Alaran
67387c1c45317b996fc3faae,annotations,,Apẹ́ẹ́jẹ kì í jẹ ìbàjẹ́.,,Bible,text,,A person who waits patiently for a long time before eating will not eat unwholesome food.,,True,Alaran
